Full Name,Weight,Matchup,Outcome,Method,Round,Time
Marcos Vinicius,WEIGHT: 125 lbs.,"Marcos Vinicius

Ali Bagautinov",LOSS,KO/TKO,3,3:28
Marcos Vinicius,WEIGHT: 125 lbs.,"Marcos Vinicius

Johnny Bedford",LOSS,KO/TKO,2,1:00
Marcos Vinicius,WEIGHT: 125 lbs.,"Marcos Vinicius

Wagner Campos",WIN,KO/TKO ,3,1:04
Brandon Visher,WEIGHT: 135 lbs.,,,,,
Brandon Visher,WEIGHT: 135 lbs.,"Brandon Visher

Yves Jabouin",LOSS,U-DEC,3,5:00
Brandon Visher,WEIGHT: 135 lbs.,"Brandon Visher

Tyler Toner",LOSS,KO/TKO,1,2:36
Brandon Visher,WEIGHT: 135 lbs.,"Brandon Visher

Courtney Buck",WIN,KO/TKO,1,4:45
Falaniko Vitale,WEIGHT: 185 lbs.,,,,,
Falaniko Vitale,WEIGHT: 185 lbs.,"Falaniko Vitale

Frank Trigg",LOSS,U-DEC,3,5:00
Falaniko Vitale,WEIGHT: 185 lbs.,"Falaniko Vitale

Trevor Prangley",LOSS,Other,2,2:12
Falaniko Vitale,WEIGHT: 185 lbs.,"Falaniko Vitale

Ron Fields",WIN,KO/TKO,1,3:02
Falaniko Vitale,WEIGHT: 185 lbs.,"Falaniko Vitale

Matt Lindland",LOSS,KO/TKO,3,4:23
Falaniko Vitale,WEIGHT: 185 lbs.,"Falaniko Vitale

Matt Lindland",WIN,KO/TKO,1,1:56
Cheyanne Vlismas,WEIGHT: 115 lbs.,,,,,
Cheyanne Vlismas,WEIGHT: 115 lbs.,"Cheyanne Vlismas

Cory McKenna",LOSS,U-DEC,3,5:00
Cheyanne Vlismas,WEIGHT: 115 lbs.,"Cheyanne Vlismas

Mallory Martin",WIN,U-DEC ,3,5:00
Cheyanne Vlismas,WEIGHT: 115 lbs.,"Cheyanne Vlismas

Gloria de Paula",WIN,KO/TKO ,1,1:00
Cheyanne Vlismas,WEIGHT: 115 lbs.,"Cheyanne Vlismas

Montserrat Conejo",LOSS,U-DEC,3,5:00
Cheyanne Vlismas,WEIGHT: 115 lbs.,"Cheyanne Vlismas

Hilarie Rose",WIN,U-DEC,3,5:00
Bobby Voelker,WEIGHT: 170 lbs.,,,,,
Bobby Voelker,WEIGHT: 170 lbs.,"Bobby Voelker

Lance Benoist",LOSS,U-DEC,3,5:00
Bobby Voelker,WEIGHT: 170 lbs.,"Bobby Voelker

William Macario",LOSS,U-DEC,3,5:00
Bobby Voelker,WEIGHT: 170 lbs.,"Bobby Voelker

Robbie Lawler",LOSS,KO/TKO,2,0:24
Bobby Voelker,WEIGHT: 170 lbs.,"Bobby Voelker

Patrick Cote",LOSS,U-DEC,3,5:00
Bobby Voelker,WEIGHT: 170 lbs.,"Bobby Voelker

Roger Bowling",WIN,KO/TKO,2,2:16
Bobby Voelker,WEIGHT: 170 lbs.,"Bobby Voelker

Roger Bowling",WIN,KO/TKO,2,3:58
Bobby Voelker,WEIGHT: 170 lbs.,"Bobby Voelker

Cory Devela",WIN,S-DEC,3,5:00
Bobby Voelker,WEIGHT: 170 lbs.,"Bobby Voelker

Roger Bowling",LOSS,U-DEC,3,1:38
Bobby Voelker,WEIGHT: 170 lbs.,"Bobby Voelker

Erik Apple",WIN,KO/TKO,2,1:23
Alexander Volkanovski,WEIGHT: 145 lbs.,,,,,
Alexander Volkanovski,WEIGHT: 145 lbs.,"Alexander Volkanovski

Islam Makhachev",LOSS,U-DEC ,5,5:00
Alexander Volkanovski,WEIGHT: 145 lbs.,"Alexander Volkanovski

Max Holloway",WIN,U-DEC,5,5:00
Alexander Volkanovski,WEIGHT: 145 lbs.,"Alexander Volkanovski

Chan Sung Jung",WIN,KO/TKO ,4,0:45
Alexander Volkanovski,WEIGHT: 145 lbs.,"Alexander Volkanovski

Brian Ortega",WIN,U-DEC ,5,5:00
Alexander Volkanovski,WEIGHT: 145 lbs.,"Alexander Volkanovski

Max Holloway",WIN,S-DEC,5,5:00
Alexander Volkanovski,WEIGHT: 145 lbs.,"Alexander Volkanovski

Max Holloway",WIN,U-DEC,5,5:00
Alexander Volkanovski,WEIGHT: 145 lbs.,"Alexander Volkanovski

Jose Aldo",WIN,U-DEC,3,5:00
Alexander Volkanovski,WEIGHT: 145 lbs.,"Alexander Volkanovski

Chad Mendes",WIN,KO/TKO ,2,4:14
Alexander Volkanovski,WEIGHT: 145 lbs.,"Alexander Volkanovski

Darren Elkins",WIN,U-DEC,3,5:00
Alexander Volkanovski,WEIGHT: 145 lbs.,"Alexander Volkanovski

Jeremy Kennedy",WIN,KO/TKO,2,4:57
Alexander Volkanovski,WEIGHT: 145 lbs.,"Alexander Volkanovski

Shane Young",WIN,U-DEC,3,5:00
Alexander Volkanovski,WEIGHT: 145 lbs.,"Alexander Volkanovski

Mizuto Hirota",WIN,U-DEC,3,5:00
Alexander Volkanovski,WEIGHT: 145 lbs.,"Alexander Volkanovski

Yusuke Kasuya",WIN,KO/TKO,2,2:06
Jacob Volkmann,WEIGHT: 155 lbs.,,,,,
Jacob Volkmann,WEIGHT: 155 lbs.,"Jacob Volkmann

Bobby Green",LOSS,SUB,3,4:25
Jacob Volkmann,WEIGHT: 155 lbs.,"Jacob Volkmann

Shane Roller",WIN,SUB,1,2:38
Jacob Volkmann,WEIGHT: 155 lbs.,"Jacob Volkmann

Paul Sass",LOSS,SUB,1,1:54
Jacob Volkmann,WEIGHT: 155 lbs.,"Jacob Volkmann

Efrain Escudero",WIN,U-DEC,3,5:00
Jacob Volkmann,WEIGHT: 155 lbs.,"Jacob Volkmann

Danny Castillo",WIN,U-DEC,3,5:00
Jacob Volkmann,WEIGHT: 155 lbs.,"Jacob Volkmann

Antonio McKee",WIN,S-DEC,3,5:00
Jacob Volkmann,WEIGHT: 155 lbs.,"Jacob Volkmann

Paul Kelly",WIN,U-DEC,3,5:00
Jacob Volkmann,WEIGHT: 155 lbs.,"Jacob Volkmann

Ronys Torres",WIN,S-DEC,3,5:00
Jacob Volkmann,WEIGHT: 155 lbs.,"Jacob Volkmann

Martin Kampmann",LOSS,SUB,1,4:03
Jacob Volkmann,WEIGHT: 155 lbs.,"Jacob Volkmann

Paulo Thiago",LOSS,U-DEC,3,5:00
Alexander Volkov,WEIGHT: 250 lbs.,,,,,
Alexander Volkov,WEIGHT: 250 lbs.,"Alexander Volkov

Alexandr Romanov",WIN,KO/TKO,1,2:16
Alexander Volkov,WEIGHT: 250 lbs.,"Alexander Volkov

Jairzinho Rozenstruik",WIN,KO/TKO,1,2:12
Alexander Volkov,WEIGHT: 250 lbs.,"Alexander Volkov

Tom Aspinall",LOSS,SUB,1,3:45
Alexander Volkov,WEIGHT: 250 lbs.,"Alexander Volkov

Marcin Tybura",WIN,U-DEC,3,5:00
Alexander Volkov,WEIGHT: 250 lbs.,"Alexander Volkov

Ciryl Gane",LOSS,U-DEC,5,5:00
Alexander Volkov,WEIGHT: 250 lbs.,"Alexander Volkov

Alistair Overeem",WIN,KO/TKO ,2,2:06
Alexander Volkov,WEIGHT: 250 lbs.,"Alexander Volkov

Walt Harris",WIN,KO/TKO,2,1:15
Alexander Volkov,WEIGHT: 250 lbs.,"Alexander Volkov

Curtis Blaydes",LOSS,U-DEC,5,5:00
Alexander Volkov,WEIGHT: 250 lbs.,"Alexander Volkov

Greg Hardy",WIN,U-DEC,3,5:00
Alexander Volkov,WEIGHT: 250 lbs.,"Alexander Volkov

Derrick Lewis",LOSS,KO/TKO,3,4:49
Alexander Volkov,WEIGHT: 250 lbs.,"Alexander Volkov

Fabricio Werdum",WIN,KO/TKO ,4,1:38
Alexander Volkov,WEIGHT: 250 lbs.,"Alexander Volkov

Stefan Struve",WIN,KO/TKO ,3,3:30
Alexander Volkov,WEIGHT: 250 lbs.,"Alexander Volkov

Roy Nelson",WIN,U-DEC,3,5:00
Alexander Volkov,WEIGHT: 250 lbs.,"Alexander Volkov

Timothy Johnson",WIN,S-DEC,3,5:00
Jason Von Flue,WEIGHT: 170 lbs.,,,,,
Jason Von Flue,WEIGHT: 170 lbs.,"Jason Von Flue

Luke Stewart",LOSS,KO/TKO,3,2:17
Jason Von Flue,WEIGHT: 170 lbs.,"Jason Von Flue

Cung Le",LOSS,KO/TKO,1,0:43
Jason Von Flue,WEIGHT: 170 lbs.,"Jason Von Flue

Eric Wray",WIN,SUB,2,2:22
Jason Von Flue,WEIGHT: 170 lbs.,"Jason Von Flue

Joe Riggs",LOSS,SUB,1,2:01
Jason Von Flue,WEIGHT: 170 lbs.,"Jason Von Flue

Luke Cummo",LOSS,U-DEC,3,5:00
Jason Von Flue,WEIGHT: 170 lbs.,"Jason Von Flue

Alex Karalexis",WIN,SUB,3,1:17
Milco Voorn,WEIGHT: 220 lbs.,,,,,
Milco Voorn,WEIGHT: 220 lbs.,"Milco Voorn

Mark Coleman",LOSS,SUB,1,0:56
Mark Vorgeas,WEIGHT: 135 lbs.,,,,,
Igor Vovchanchyn,WEIGHT: 205 lbs.,,,,,
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Kazuhiro Nakamura",LOSS,U-DEC,2,5:00
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Alistair Overeem",LOSS,SUB,1,1:20
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Yuki Kondo",WIN,U-DEC,3,5:00
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Yoshiki Takahashi",WIN,KO/TKO,1,1:10
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Katsuhisa Fujii",WIN,KO/TKO,1,4:02
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Dan Bobish",WIN,KO/TKO,2,1:45
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Mirko Filipovic",LOSS,KO/TKO,1,1:29
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Quinton Jackson",LOSS,KO/TKO,1,7:17
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Heath Herring",LOSS,U-DEC,3,5:00
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Valentijn Overeem",WIN,SUB,1,4:35
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Mario Sperry",LOSS,SUB,1,2:52
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Masaaki Satake",WIN,U-DEC,3,5:00
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Gilbert Yvel",WIN,SUB,1,1:52
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Tra Telligman",LOSS,U-DEC,3,5:00
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Mark Kerr",WIN,U-DEC,2,10:00
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Nobuhiko Takada",WIN,KO/TKO,2,3:17
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Enson Inoue",WIN,KO/TKO,1,10:00
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Daijiro Matsui",WIN,KO/TKO,1,5:03
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Mark Coleman",LOSS,KO/TKO,2,3:09
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Kazushi Sakuraba",WIN,KO/TKO,1,15:00
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Gary Goodridge",WIN,KO/TKO,1,10:14
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Alexander Otsuka",WIN,U-DEC,1,15:00
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Francisco Bueno",WIN,KO/TKO,1,1:23
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Mark Kerr",NC,CNC,2,4:37
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Carlos Barreto",WIN,U-DEC,3,5:00
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Akira Shoji",WIN,U-DEC,2,10:00
Igor Vovchanchyn,WEIGHT: 205 lbs.,"Igor Vovchanchyn

Gary Goodridge",WIN,KO/TKO,1,5:58
James Wade,WEIGHT: 205 lbs.,,,,,
James Wade,WEIGHT: 205 lbs.,"James Wade

Booker DeRousse",LOSS,KO/TKO,1,4:06
Chris Wade,WEIGHT: 155 lbs.,,,,,
Chris Wade,WEIGHT: 155 lbs.,"Chris Wade

Frankie Perez",WIN,U-DEC,3,5:00
Chris Wade,WEIGHT: 155 lbs.,"Chris Wade

Islam Makhachev",LOSS,U-DEC,3,5:00
Chris Wade,WEIGHT: 155 lbs.,"Chris Wade

Rustam Khabilov",LOSS,U-DEC,3,5:00
Chris Wade,WEIGHT: 155 lbs.,"Chris Wade

Mehdi Baghdad",WIN,SUB,1,4:30
Chris Wade,WEIGHT: 155 lbs.,"Chris Wade

Christos Giagos",WIN,U-DEC,3,5:00
Chris Wade,WEIGHT: 155 lbs.,"Chris Wade

Zhang Lipeng",WIN,U-DEC,3,5:00
Chris Wade,WEIGHT: 155 lbs.,"Chris Wade

Cain Carrizosa",WIN,SUB,1,1:12
Neil Wain,WEIGHT: 242 lbs.,,,,,
Neil Wain,WEIGHT: 242 lbs.,"Neil Wain

Shane Carwin",LOSS,KO/TKO,1,1:31
TJ Waldburger,WEIGHT: 170 lbs.,,,,,
TJ Waldburger,WEIGHT: 170 lbs.,"TJ Waldburger

Mike Pyle",LOSS,KO/TKO,3,4:03
TJ Waldburger,WEIGHT: 170 lbs.,"TJ Waldburger

Adlan Amagov",LOSS,KO/TKO,1,3:00
TJ Waldburger,WEIGHT: 170 lbs.,"TJ Waldburger

Nick Catone",WIN,SUB ,2,1:04
TJ Waldburger,WEIGHT: 170 lbs.,"TJ Waldburger

Brian Ebersole",LOSS,U-DEC,3,5:00
TJ Waldburger,WEIGHT: 170 lbs.,"TJ Waldburger

Jake Hecht",WIN,SUB,1,0:55
TJ Waldburger,WEIGHT: 170 lbs.,"TJ Waldburger

Mike Stumpf",WIN,SUB ,1,3:52
TJ Waldburger,WEIGHT: 170 lbs.,"TJ Waldburger

Johny Hendricks",LOSS,KO/TKO,1,1:35
TJ Waldburger,WEIGHT: 170 lbs.,"TJ Waldburger

David Mitchell",WIN,U-DEC,3,5:00
Chase Waldon,WEIGHT: 185 lbs.,,,,,
Chase Waldon,WEIGHT: 185 lbs.,"Chase Waldon

Geoff Neal",LOSS,KO/TKO,1,1:56
Andre Walker,WEIGHT: 205 lbs.,,,,,
Andre Walker,WEIGHT: 205 lbs.,"Andre Walker

Carlos Zevallos",LOSS,KO/TKO,1,4:49
Herschel Walker,WEIGHT: 215 lbs.,,,,,
Herschel Walker,WEIGHT: 215 lbs.,"Herschel Walker

Scott Carson",WIN,KO/TKO,1,3:13
Herschel Walker,WEIGHT: 215 lbs.,"Herschel Walker

Greg Nagy",WIN,KO/TKO,3,2:17
Donny Walker,WEIGHT: 135 lbs.,,,,,
Donny Walker,WEIGHT: 135 lbs.,"Donny Walker

Ken Stone",LOSS,SUB,1,2:40
Donny Walker,WEIGHT: 135 lbs.,"Donny Walker

Jeff Hougland",LOSS,U-DEC,3,5:00
Johnny Walker,WEIGHT: 205 lbs.,,,,,
Johnny Walker,WEIGHT: 205 lbs.,"Johnny Walker

Anthony Smith",NEXT,,,
Johnny Walker,WEIGHT: 205 lbs.,"Johnny Walker

Paul Craig",WIN,KO/TKO,1,2:16
Johnny Walker,WEIGHT: 205 lbs.,"Johnny Walker

Ion Cutelaba",WIN,SUB ,1,4:37
Johnny Walker,WEIGHT: 205 lbs.,"Johnny Walker

Jamahal Hill",LOSS,KO/TKO,1,2:55
Johnny Walker,WEIGHT: 205 lbs.,"Johnny Walker

Thiago Santos",LOSS,U-DEC,5,5:00
Johnny Walker,WEIGHT: 205 lbs.,"Johnny Walker

Ryan Spann",WIN,KO/TKO,1,2:43
Johnny Walker,WEIGHT: 205 lbs.,"Johnny Walker

Nikita Krylov",LOSS,U-DEC,3,5:00
Johnny Walker,WEIGHT: 205 lbs.,"Johnny Walker

Corey Anderson",LOSS,KO/TKO,1,2:07
Johnny Walker,WEIGHT: 205 lbs.,"Johnny Walker

Misha Cirkunov",WIN,KO/TKO ,1,0:36
Johnny Walker,WEIGHT: 205 lbs.,"Johnny Walker

Justin Ledet",WIN,KO/TKO ,1,0:15
Johnny Walker,WEIGHT: 205 lbs.,"Johnny Walker

Khalil Rountree Jr.",WIN,KO/TKO ,1,1:57
Johnny Walker,WEIGHT: 205 lbs.,"Johnny Walker

Henrique da Silva",WIN,U-DEC,3,5:00
Brogan Walker,WEIGHT: 125 lbs.,,,,,
Brogan Walker,WEIGHT: 125 lbs.,"Brogan Walker

Iasmin Lucindo",NEXT,,,
Brogan Walker,WEIGHT: 125 lbs.,"Brogan Walker

Juliana Miller",LOSS,KO/TKO,3,3:57
Ben Wall,WEIGHT: 155 lbs.,,,,,
Ben Wall,WEIGHT: 155 lbs.,"Ben Wall

Justin Salas",LOSS,KO/TKO,1,2:41
Ben Wall,WEIGHT: 155 lbs.,"Ben Wall

Alex Garcia",LOSS,KO/TKO,1,0:43
Crafton Wallace,WEIGHT: 185 lbs.,,,,,
Crafton Wallace,WEIGHT: 185 lbs.,"Crafton Wallace

Nate Marquardt",LOSS,SUB,2,1:14
Crafton Wallace,WEIGHT: 185 lbs.,"Crafton Wallace

Martin Kampmann",LOSS,SUB,1,2:59
Crafton Wallace,WEIGHT: 185 lbs.,"Crafton Wallace

Ray Routh",WIN,KO/TKO,2,0:35
Rodney Wallace,WEIGHT: 205 lbs.,,,,,
Rodney Wallace,WEIGHT: 205 lbs.,"Rodney Wallace

Phil Davis",LOSS,U-DEC,3,5:00
Rodney Wallace,WEIGHT: 205 lbs.,"Rodney Wallace

Jared Hamman",LOSS,U-DEC ,3,5:00
Rodney Wallace,WEIGHT: 205 lbs.,"Rodney Wallace

Brian Stann",LOSS,U-DEC,3,5:00
Jeremy Wallace,WEIGHT: --,,,,,
Jeremy Wallace,WEIGHT: --,"Jeremy Wallace

Thomas Campbell",LOSS,SUB,1,1:26
Randall Wallace,WEIGHT: 185 lbs.,,,,,
Randall Wallace,WEIGHT: 185 lbs.,"Randall Wallace

Charles Byrd",LOSS,SUB,2,2:03
James Wallace,WEIGHT: 155 lbs.,,,,,
James Wallace,WEIGHT: 155 lbs.,"James Wallace

Joe Solecki",LOSS,SUB,1,3:49
Jim Wallhead,WEIGHT: 170 lbs.,,,,,
Jim Wallhead,WEIGHT: 170 lbs.,"Jim Wallhead

Luan Chagas",LOSS,SUB,2,4:48
Jim Wallhead,WEIGHT: 170 lbs.,"Jim Wallhead

Jessin Ayari",LOSS,S-DEC,3,5:00
Cory Walmsley,WEIGHT: 205 lbs.,,,,,
Cory Walmsley,WEIGHT: 205 lbs.,"Cory Walmsley

David Heath",LOSS,SUB,1,2:32
Richard Walsh,WEIGHT: 170 lbs.,,,,,
Richard Walsh,WEIGHT: 170 lbs.,"Richard Walsh

Jonathan Meunier",LOSS,U-DEC,3,5:00
Richard Walsh,WEIGHT: 170 lbs.,"Richard Walsh

Viscardi Andrade",LOSS,U-DEC,3,5:00
Richard Walsh,WEIGHT: 170 lbs.,"Richard Walsh

Steve Kennedy",WIN,U-DEC,3,5:00
Richard Walsh,WEIGHT: 170 lbs.,"Richard Walsh

Alan Jouban",LOSS,KO/TKO,1,2:19
Richard Walsh,WEIGHT: 170 lbs.,"Richard Walsh

Kiichi Kunimoto",LOSS,S-DEC,3,5:00
Richard Walsh,WEIGHT: 170 lbs.,"Richard Walsh

Chris Indich",WIN,U-DEC,3,5:00
Patrick Walsh,WEIGHT: 185 lbs.,,,,,
Patrick Walsh,WEIGHT: 185 lbs.,"Patrick Walsh

Daniel Kelly",LOSS,U-DEC,3,5:00
Patrick Walsh,WEIGHT: 185 lbs.,"Patrick Walsh

Daniel Spohn",WIN,U-DEC,3,5:00
Erick Wanderlei,WEIGHT: 205 lbs.,,,,,
Erick Wanderlei,WEIGHT: 205 lbs.,"Erick Wanderlei

Mauricio Rua",LOSS,KO/TKO,2,2:54
Dimitiri Wanderley,WEIGHT: 205 lbs.,,,,,
Dimitiri Wanderley,WEIGHT: 205 lbs.,"Dimitiri Wanderley

Lyoto Machida",LOSS,KO/TKO,3,2:59
Andy Wang,WEIGHT: 155 lbs.,,,,,
Andy Wang,WEIGHT: 155 lbs.,"Andy Wang

Cole Miller",LOSS,KO/TKO,1,1:10
Sai Wang,WEIGHT: 170 lbs.,,,,,
Sai Wang,WEIGHT: 170 lbs.,"Sai Wang

Danny Mitchell",WIN,U-DEC,3,5:00
Sai Wang,WEIGHT: 170 lbs.,"Sai Wang

Zhang Lipeng",LOSS,S-DEC,3,5:00
Anying Wang,WEIGHT: 170 lbs.,,,,,
Anying Wang,WEIGHT: 170 lbs.,"Anying Wang

Colby Covington",LOSS,KO/TKO,1,4:50
Anying Wang,WEIGHT: 170 lbs.,"Anying Wang

Albert Cheng",WIN,KO/TKO,1,5:00
Joshua Wang-Kim,WEIGHT: 135 lbs.,,,,,
Joshua Wang-Kim,WEIGHT: 135 lbs.,"Joshua Wang-Kim

Cameron Saaiman",LOSS,KO/TKO,3,2:52
Curt Warburton,WEIGHT: 155 lbs.,,,,,
Curt Warburton,WEIGHT: 155 lbs.,"Curt Warburton

Joe Lauzon",LOSS,SUB,1,1:58
Curt Warburton,WEIGHT: 155 lbs.,"Curt Warburton

Maciej Jewtuszko",WIN,U-DEC,3,5:00
Curt Warburton,WEIGHT: 155 lbs.,"Curt Warburton

Spencer Fisher",LOSS,U-DEC,3,5:00
Brennan Ward,WEIGHT: 170 lbs.,,,,,
Charlie Ward,WEIGHT: 170 lbs.,,,,,
Charlie Ward,WEIGHT: 170 lbs.,"Charlie Ward

Galore Bofando",LOSS,KO/TKO,1,2:10
Charlie Ward,WEIGHT: 170 lbs.,"Charlie Ward

Abdul Razak Alhassan",LOSS,KO/TKO,1,0:53
Terrion Ware,WEIGHT: 135 lbs.,,,,,
Terrion Ware,WEIGHT: 135 lbs.,"Terrion Ware

Merab Dvalishvili",LOSS,U-DEC,3,5:00
Terrion Ware,WEIGHT: 135 lbs.,"Terrion Ware

Tom Duquesnoy",LOSS,U-DEC,3,5:00
Terrion Ware,WEIGHT: 135 lbs.,"Terrion Ware

Sean O'Malley",LOSS,U-DEC,3,5:00
Terrion Ware,WEIGHT: 135 lbs.,"Terrion Ware

Cody Stamann",LOSS,U-DEC,3,5:00
Joe Warren,WEIGHT: 135 lbs.,,,,,
Joe Warren,WEIGHT: 135 lbs.,"Joe Warren

Bibiano Fernandes",LOSS,SUB,1,0:42
Joe Warren,WEIGHT: 135 lbs.,"Joe Warren

Norifumi Yamamoto",WIN,S-DEC,2,5:00
Joe Warren,WEIGHT: 135 lbs.,"Joe Warren

Chase Beebe",WIN,KO/TKO,1,10:00
Brian Warren,WEIGHT: 185 lbs.,,,,,
Brian Warren,WEIGHT: 185 lbs.,"Brian Warren

Cung Le",LOSS,KO/TKO,1,4:19
Merritt Warren,WEIGHT: 155 lbs.,,,,,
Merritt Warren,WEIGHT: 155 lbs.,"Merritt Warren

Thomas Diagne",WIN,SUB,1,3:49
Idris Wasi,WEIGHT: 186 lbs.,,,,,
Kengo Watanabe,WEIGHT: 220 lbs.,,,,,
Kengo Watanabe,WEIGHT: 220 lbs.,"Kengo Watanabe

Lyoto Machida",LOSS,U-DEC,3,5:00
Kazuhisa Watanabe,WEIGHT: 139 lbs.,,,,,
Kazuhisa Watanabe,WEIGHT: 139 lbs.,"Kazuhisa Watanabe

Hideo Tokoro",LOSS,SUB,3,2:50
Ron Waterman,WEIGHT: 280 lbs.,,,,,
Ron Waterman,WEIGHT: 280 lbs.,"Ron Waterman

Dave Herman",LOSS,KO/TKO,1,2:19
Ron Waterman,WEIGHT: 280 lbs.,"Ron Waterman

Ricco Rodriguez",LOSS,KO/TKO,1,5:00
Ron Waterman,WEIGHT: 280 lbs.,"Ron Waterman

Ricco Rodriguez",WIN,U-DEC,3,5:00
Ron Waterman,WEIGHT: 280 lbs.,"Ron Waterman

Kevin Randleman",WIN,SUB,1,7:44
Ron Waterman,WEIGHT: 280 lbs.,"Ron Waterman

Mirko Filipovic",LOSS,KO/TKO,1,4:53
Ron Waterman,WEIGHT: 280 lbs.,"Ron Waterman

Valentijn Overeem",WIN,SUB,1,2:18
Ron Waterman,WEIGHT: 280 lbs.,"Ron Waterman

Satoshi Honma",WIN,U-DEC,3,5:00
Ron Waterman,WEIGHT: 280 lbs.,"Ron Waterman

Tim Lajcik",DRAW,U-DEC,3,5:00
Ron Waterman,WEIGHT: 280 lbs.,"Ron Waterman

Andre Roberts",LOSS,KO/TKO,1,2:51
Ron Waterman,WEIGHT: 280 lbs.,"Ron Waterman

Chris Condo",WIN,KO/TKO,1,0:28
Andy Waters,WEIGHT: 170 lbs.,,,,,
Andy Waters,WEIGHT: 170 lbs.,"Andy Waters

Nick Nolte",LOSS,SUB,1,3:45
Dominic Waters,WEIGHT: 170 lbs.,,,,,
Dominic Waters,WEIGHT: 170 lbs.,"Dominic Waters

Leon Edwards",LOSS,U-DEC,3,5:00
Dominic Waters,WEIGHT: 170 lbs.,"Dominic Waters

Dong Hyun Kim",LOSS,KO/TKO,1,3:11
Dominic Waters,WEIGHT: 170 lbs.,"Dominic Waters

George Sullivan",LOSS,U-DEC,3,5:00
Trey Waters,WEIGHT: 170 lbs.,,,,,
Trey Waters,WEIGHT: 170 lbs.,"Trey Waters

Gabriel Bonfim",LOSS,SUB,1,4:13
Michelle Waterson-Gomez,WEIGHT: 115 lbs.,,,,,
Michelle Waterson-Gomez,WEIGHT: 115 lbs.,"Michelle Waterson-Gomez

Luana Pinheiro",LOSS,S-DEC,3,5:00
Michelle Waterson-Gomez,WEIGHT: 115 lbs.,"Michelle Waterson-Gomez

Amanda Lemos",LOSS,SUB,2,1:48
Michelle Waterson-Gomez,WEIGHT: 115 lbs.,"Michelle Waterson-Gomez

Marina Rodriguez",LOSS,U-DEC,5,5:00
Michelle Waterson-Gomez,WEIGHT: 115 lbs.,"Michelle Waterson-Gomez

Angela Hill",WIN,S-DEC ,5,5:00
Michelle Waterson-Gomez,WEIGHT: 115 lbs.,"Michelle Waterson-Gomez

Carla Esparza",LOSS,S-DEC,3,5:00
Michelle Waterson-Gomez,WEIGHT: 115 lbs.,"Michelle Waterson-Gomez

Joanna Jedrzejczyk",LOSS,U-DEC,5,5:00
Michelle Waterson-Gomez,WEIGHT: 115 lbs.,"Michelle Waterson-Gomez

Karolina Kowalkiewicz",WIN,U-DEC,3,5:00
Michelle Waterson-Gomez,WEIGHT: 115 lbs.,"Michelle Waterson-Gomez

Felice Herrig",WIN,U-DEC,3,5:00
Michelle Waterson-Gomez,WEIGHT: 115 lbs.,"Michelle Waterson-Gomez

Cortney Casey",WIN,S-DEC,3,5:00
Michelle Waterson-Gomez,WEIGHT: 115 lbs.,"Michelle Waterson-Gomez

Tecia Torres",LOSS,U-DEC,3,5:00
Michelle Waterson-Gomez,WEIGHT: 115 lbs.,"Michelle Waterson-Gomez

Rose Namajunas",LOSS,SUB,2,2:47
Michelle Waterson-Gomez,WEIGHT: 115 lbs.,"Michelle Waterson-Gomez

Paige VanZant",WIN,SUB ,1,3:21
Michelle Waterson-Gomez,WEIGHT: 115 lbs.,"Michelle Waterson-Gomez

Angela Magana",WIN,SUB,3,2:38
